PayrollURN,TrainingDate,Course,CourseeCode
3107,2015-08-27 00:00:00.000,SYS - Fire Marshall Training  [Shield Yourself Tra,FMT1
3107,2015-08-27 00:00:00.000,SYS - Manual Handling (Management Level),SYS2
3107,2015-09-23 00:00:00.000,SYS - Risk Assessment Training [Shield Yourself Tr,SYS1
3107,2015-10-30 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
3107,2015-11-02 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
3107,2015-11-02 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
311,2004-09-29 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
311,2013-02-21 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
311,2013-08-14 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
311,2013-08-14 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
311,2014-02-07 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
311,2014-02-07 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
311,2014-08-22 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
311,2014-08-22 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
311,2015-02-24 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
311,2015-08-17 00:00:00.000,SYS - Risk Assessment Training [Shield Yourself Tr,SYS1
311,2015-08-27 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
311,2015-08-27 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
311,2015-09-04 00:00:00.000,SYS - Health & Safety Level 2 [Shield Yourself Tra,H&S5
311,2015-11-05 00:00:00.000,SYS - Legionella Awareness  [Shield Yourself Train,LA1
311,2015-11-12 00:00:00.000,SYS - Safe Use of Chemicals - Control of Substance,COSHH
311,2015-11-13 00:00:00.000,SYS - Manager Policy Training  [Shield Yourself Tr,H&S2
3110,2014-08-20 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
3110,2014-10-01 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
3110,2015-02-26 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
3110,2015-02-26 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
3110,2015-03-18 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
3110,2015-04-14 00:00:00.000,SYS - Risk Assessment Training [Shield Yourself Tr,SYS1
3110,2015-05-08 00:00:00.000,SYS - Risk Assessment Training [Shield Yourself Tr,SYS1
3110,2015-08-17 00:00:00.000,SYS - Risk Assessment Training [Shield Yourself Tr,SYS1
3110,2015-09-17 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
3110,2015-09-17 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
3110,2015-11-17 00:00:00.000,SYS - Safe Use of Chemicals - Control of Substance,COSHH
3115,2014-07-07 00:00:00.000,SYS - Manager Policy Training  [Shield Yourself Tr,H&S2
3115,2014-07-16 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
3115,2014-11-25 00:00:00.000,SYS - Fire Awareness Training [Night Team - 3 Mont,FT3
3115,2014-11-25 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
3115,2014-11-25 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
3115,2015-05-24 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
3115,2015-10-17 00:00:00.000,SYS - Food Safety Level 1 Learning Link [Shield Yo,FSL1
3115,2015-11-08 00:00:00.000,SYS - Safe Use of Chemicals - Control of Substance,COSHH
3115,2015-11-08 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
3115,2015-11-08 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
3115,2015-11-08 00:00:00.000,SYS - Risk Assessment Training [Shield Yourself Tr,SYS1
3116,2014-07-20 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
3116,2014-07-20 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
3116,2015-10-15 00:00:00.000,SYS - Food Safety Level 1 Learning Link [Shield Yo,FSL1
3116,2015-11-08 00:00:00.000,SYS - Safe Use of Chemicals - Control of Substance,COSHH
3116,2015-11-08 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
3116,2015-11-08 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
3116,2015-11-08 00:00:00.000,SYS - Risk Assessment Training [Shield Yourself Tr,SYS1
3118,2014-07-21 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
3118,2015-02-02 00:00:00.000,SYS - Fire Awareness Training [Night Team - 3 Mont,FT3
3118,2015-02-02 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
3118,2015-02-02 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
3118,2015-02-04 00:00:00.000,SYS - Fire Marshall Training  [Shield Yourself Tra,FMT1
3118,2015-07-23 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
3118,2015-09-01 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
3118,2015-09-01 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
3118,2015-09-02 00:00:00.000,SYS - Manual Handling (Management Level),SYS2
3118,2015-09-07 00:00:00.000,SYS - Manager Policy Training  [Shield Yourself Tr,H&S2
3118,2015-09-23 00:00:00.000,SYS - Risk Assessment Training [Shield Yourself Tr,SYS1
3118,2015-10-30 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
3118,2015-11-02 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
3118,2015-11-02 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
3121,2014-11-23 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
3121,2014-11-23 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
3121,2014-11-25 00:00:00.000,SYS - Fire Awareness Training [Night Team - 3 Mont,FT3
3121,2014-11-25 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
3121,2014-11-25 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
3121,2015-05-22 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
3121,2015-05-22 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
3128,2014-06-27 00:00:00.000,SYS - Food Safety Awareness HACCP  [Shield Yoursel,SYS5
3128,2014-08-04 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
3128,2014-08-04 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
3128,2014-10-13 00:00:00.000,SYS - Food Safety Level 2  [Shield Yourself Traini,FSL2
3128,2015-01-21 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
3128,2015-01-21 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
3128,2015-02-04 00:00:00.000,SYS - Safe Use of Chemicals - Control of Substance,COSHH
3128,2015-03-02 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
3128,2015-07-29 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
3131,2014-03-03 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
3131,2014-07-10 00:00:00.000,SYS - Fire Marshall Training  [Shield Yourself Tra,FMT1
3131,2014-07-10 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
3131,2014-07-10 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
3131,2015-01-21 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
3131,2015-01-21 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
3131,2015-07-31 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
3137,2015-02-17 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
3137,2015-07-14 00:00:00.000,SYS - Safe Use of Chemicals - Control of Substance,COSHH
3137,2015-10-30 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
3137,2015-11-19 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
3137,2015-11-24 00:00:00.000,SYS - Safe Use of Chemicals - Control of Substance,COSHH
3137,2015-11-24 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
3137,2015-11-24 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
314,2012-10-24 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
314,2013-02-27 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
314,2013-08-14 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
314,2013-08-14 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
314,2014-02-07 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
314,2014-02-07 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
314,2014-08-22 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
314,2014-08-22 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
314,2015-01-05 00:00:00.000,SYS - Risk Assessment Training [Shield Yourself Tr,SYS1
314,2015-02-19 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
314,2015-02-19 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
314,2015-07-20 00:00:00.000,SYS - Health & Safety Level 2 [Shield Yourself Tra,H&S5
314,2015-08-17 00:00:00.000,SYS - Risk Assessment Training [Shield Yourself Tr,SYS1
314,2015-08-27 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
314,2015-08-27 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
314,2015-11-17 00:00:00.000,SYS - Safe Use of Chemicals - Control of Substance,COSHH
314,2015-11-17 00:00:00.000,SYS - Manager Policy Training  [Shield Yourself Tr,H&S2
314,2015-11-17 00:00:00.000,SYS - Manual Handling (Management Level),SYS2
3143,2015-11-04 00:00:00.000,SYS - Risk Assessment Training [Shield Yourself Tr,SYS1
3143,2015-11-19 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
3145,2003-03-03 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
3145,2014-08-20 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
3145,2014-08-29 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
3145,2015-04-10 00:00:00.000,SYS - Risk Assessment Training [Shield Yourself Tr,SYS1
3145,2015-04-13 00:00:00.000,SYS - Manager Policy Training  [Shield Yourself Tr,H&S2
3145,2015-04-14 00:00:00.000,SYS - Risk Assessment Training [Shield Yourself Tr,SYS1
3145,2015-07-20 00:00:00.000,SYS - Health & Safety Level 2 [Shield Yourself Tra,H&S5
3145,2015-08-17 00:00:00.000,SYS - Risk Assessment Training [Shield Yourself Tr,SYS1
3145,2015-08-26 00:00:00.000,SYS - Health & Safety Level 2 [Shield Yourself Tra,H&S5
3145,2015-08-27 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
3145,2015-08-27 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
3145,2015-11-05 00:00:00.000,SYS - Fire Marshall Training  [Shield Yourself Tra,FMT1
3145,2015-11-17 00:00:00.000,SYS - Safe Use of Chemicals - Control of Substance,COSHH
3145,2015-11-17 00:00:00.000,SYS - Manual Handling (Management Level),SYS2
3145,2015-11-17 00:00:00.000,SYS - Food Safety Awareness HACCP  [Shield Yoursel,SYS5
3145,2015-11-18 00:00:00.000,SYS - Safe Use of Chemicals - Control of Substance,COSHH
3145,2015-11-18 00:00:00.000,SYS - Manual Handling (Management Level),SYS2
3146,2014-03-03 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
3146,2014-05-29 00:00:00.000,SYS - First Aid at Work (FAW)  [Shield Yourself Tr,FAW
3146,2014-07-15 00:00:00.000,SYS - Legionella Awareness  [Shield Yourself Train,LA1
3146,2014-08-28 00:00:00.000,SYS - Fire Marshall Training  [Shield Yourself Tra,FMT1
3146,2015-03-17 00:00:00.000,SYS - Fire Marshall Training  [Shield Yourself Tra,FMT1
3146,2015-07-16 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
3146,2015-07-17 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
3146,2015-10-18 00:00:00.000,SYS - Food Safety Level 1 Learning Link [Shield Yo,FSL1
3147,2014-03-13 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
3147,2014-08-11 00:00:00.000,SYS - Legionella Awareness  [Shield Yourself Train,LA1
3147,2014-09-02 00:00:00.000,SYS - Fire Marshall Training  [Shield Yourself Tra,FMT1
3147,2015-08-24 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
3147,2015-08-24 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
3147,2015-10-08 00:00:00.000,SYS - Health & Safety Level 2 [Shield Yourself Tra,H&S5
3147,2015-10-15 00:00:00.000,SYS - Food Safety Level 2  [Shield Yourself Traini,FSL2
317,2011-10-15 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
317,2013-02-08 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
317,2013-08-14 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
317,2013-08-14 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
317,2014-02-05 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
317,2014-08-20 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
317,2015-02-26 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
317,2015-02-26 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
317,2015-05-08 00:00:00.000,SYS - Risk Assessment Training [Shield Yourself Tr,SYS1
317,2015-08-17 00:00:00.000,SYS - Risk Assessment Training [Shield Yourself Tr,SYS1
317,2015-09-17 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
317,2015-09-17 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
317,2015-11-16 00:00:00.000,SYS - Safe Use of Chemicals - Control of Substance,COSHH
3179,2014-05-09 00:00:00.000,SYS - Food Safety Level 1 Learning Link [Shield Yo,FSL1
3179,2014-05-12 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
3179,2014-05-12 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
3179,2014-09-01 00:00:00.000,SYS - Food Safety Level 1 Learning Link [Shield Yo,FSL1
3179,2014-10-31 00:00:00.000,SYS - Food Safety Level 2  [Shield Yourself Traini,FSL2
3179,2015-01-14 00:00:00.000,SYS - Food Safety Level 2  [Shield Yourself Traini,FSL2
3179,2015-02-19 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
3179,2015-02-19 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
3179,2015-05-08 00:00:00.000,SYS - Risk Assessment Training [Shield Yourself Tr,SYS1
3179,2015-08-17 00:00:00.000,SYS - Risk Assessment Training [Shield Yourself Tr,SYS1
3179,2015-08-28 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
3179,2015-08-28 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
3179,2015-11-19 00:00:00.000,SYS - Safe Use of Chemicals - Control of Substance,COSHH
3179,2015-11-19 00:00:00.000,SYS - Food Safety Awareness HACCP  [Shield Yoursel,SYS5
3180,2014-07-30 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
3180,2014-07-30 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
3180,2015-06-16 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
3180,2015-06-16 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
3180,2015-06-18 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
3180,2015-09-01 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
3180,2015-09-01 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
3180,2015-09-30 00:00:00.000,SYS - Manual Handling (Management Level),SYS2
3180,2015-11-01 00:00:00.000,SYS - Risk Assessment Training [Shield Yourself Tr,SYS1
3180,2015-11-05 00:00:00.000,SYS - Safe Use of Chemicals - Control of Substance,COSHH
3180,2015-11-05 00:00:00.000,SYS - Fire Awareness Training [Night Team - 3 Mont,FT3
3180,2015-11-05 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
3180,2015-11-05 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
3180,2015-11-05 00:00:00.000,SYS - Risk Assessment Training [Shield Yourself Tr,SYS1
3180,2015-11-05 00:00:00.000,SYS - Manual Handling (Management Level),SYS2
3180,2015-11-05 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
3180,2015-11-05 00:00:00.000,SYS - Food Safety Awareness HACCP  [Shield Yoursel,SYS5
3188,2014-05-30 00:00:00.000,SYS - Fire Marshall Training  [Shield Yourself Tra,FMT1
3188,2014-07-18 00:00:00.000,SYS - Fire Awareness Training [Night Team - 3 Mont,FT3
3188,2014-08-11 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
3188,2014-11-24 00:00:00.000,SYS - First Aid at Work (FAW)  [Shield Yourself Tr,FAW
3188,2015-01-20 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
3188,2015-01-20 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
3188,2015-01-31 00:00:00.000,SYS - Risk Assessment Training [Shield Yourself Tr,SYS1
3188,2015-02-02 00:00:00.000,SYS - Fire Awareness Training [Night Team - 3 Mont,FT3
3188,2015-02-02 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
3188,2015-02-02 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
3188,2015-02-03 00:00:00.000,SYS - Defribrillation Training [Shield Yourself Tr,FAW5
3188,2015-02-04 00:00:00.000,SYS - Fire Marshall Training  [Shield Yourself Tra,FMT1
3188,2015-02-04 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
3188,2015-05-01 00:00:00.000,SYS - Fire Awareness Training [Night Team - 3 Mont,FT3
3188,2015-05-01 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
3188,2015-08-02 00:00:00.000,SYS - Fire Awareness Training [Night Team - 3 Mont,FT3
3188,2015-08-02 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
3188,2015-08-03 00:00:00.000,SYS - Fire Awareness Training [Night Team - 3 Mont,FT3
3188,2015-08-03 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
3188,2015-08-10 00:00:00.000,SYS - Fire Marshall Training  [Shield Yourself Tra,FMT1
3188,2015-08-14 00:00:00.000,SYS - Fire Marshall Training  [Shield Yourself Tra,FMT1
3188,2015-08-31 00:00:00.000,SYS - Fire Awareness Training [Night Team - 3 Mont,FT3
3188,2015-08-31 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
3188,2015-09-02 00:00:00.000,SYS - Manual Handling (Management Level),SYS2
3188,2015-09-23 00:00:00.000,SYS - Risk Assessment Training [Shield Yourself Tr,SYS1
3188,2015-10-30 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
3188,2015-11-02 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
3188,2015-11-02 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
319,2013-02-22 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
319,2013-08-14 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
319,2013-08-14 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
319,2014-03-02 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
319,2014-03-02 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
319,2014-10-06 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
319,2015-02-02 00:00:00.000,SYS - Food Safety Level 1 Learning Link [Shield Yo,FSL1
319,2015-08-17 00:00:00.000,SYS - Risk Assessment Training [Shield Yourself Tr,SYS1
319,2015-08-28 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
319,2015-08-28 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
319,2015-11-19 00:00:00.000,SYS - Safe Use of Chemicals - Control of Substance,COSHH
319,2015-11-19 00:00:00.000,SYS - Food Safety Awareness HACCP  [Shield Yoursel,SYS5
3193,2014-04-13 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
3193,2014-10-14 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
3193,2014-10-14 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
3193,2015-02-05 00:00:00.000,SYS - Fire Marshall Training  [Shield Yourself Tra,FMT1
3193,2015-03-20 00:00:00.000,SYS - First Aid at Work (FAW)  [Shield Yourself Tr,FAW
3193,2015-04-08 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
3193,2015-04-08 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
3193,2015-04-30 00:00:00.000,SYS - Food Safety Level 1 Learning Link [Shield Yo,FSL1
3193,2015-11-05 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
